,course_id,course_title,url,platform,subject,level,num_subscribers,num_reviews,rating,num_lectures,content_duration,instructor,language,tags,course_type,learning_path,playlist_id,skill_level_score,popularity_score,last_updated,career_relevance_score,combined_features,level_num,title_clean
874,CRS_0875,Production GenAI: Vector Databases,https://frontendmasters.com/courses/production-genai-vector-databases-490/,FrontendMasters,Generative AI,Advanced,0.0026251250096161,0.0033409519903992,0.7999999999999989,22,6.6,Siraj Raval,English,"mistral,image generation,prompt injection,dpo,controlnet,anthropic api,vision language model",Project-based,GenAI & LLM Path,PL_007,3,0.2518242508927185,2025,0.2121188819295089,"Production GenAI: Vector Databases Generative AI Advanced mistral,image generation,prompt injection,dpo,controlnet,anthropic api,vision language model GenAI & LLM Path Siraj Raval",3.0,production genai: vector databases
875,CRS_0876,Generative AI with LLM Orchestration,https://scrimba.com/learn/generative-ai-with-llm-orchestration-529,Scrimba,Generative AI,Advanced,0.0059399953842603,0.0102158351475386,0.7999999999999989,45,2.4,James Briggs,English,"fine-tuning,gemini,llm,llama,vision language model,chunking,ai safety",Interactive,GenAI & LLM Path,PL_007,3,0.2581897220928427,2024,0.2162709015899441,"Generative AI with LLM Orchestration Generative AI Advanced fine-tuning,gemini,llm,llama,vision language model,chunking,ai safety GenAI & LLM Path James Briggs",3.0,generative ai with llm orchestration
876,CRS_0877,GenAI Engineering: LLM Evaluation,https://replit.com/learn/genai-engineering-llm-evaluation-704,Replit,Generative AI,Intermediate,0.008673590276175,0.0061069868512834,0.7999999999999989,204,35.6,Nicholas Renotte,English,"dall-e,llama,mistral,function calling,vector database",Video,GenAI & LLM Path,PL_007,2,0.2572581897220928,2024,0.2160141412539005,"GenAI Engineering: LLM Evaluation Generative AI Intermediate dall-e,llama,mistral,function calling,vector database GenAI & LLM Path Nicholas Renotte",2.0,genai engineering: llm evaluation
877,CRS_0878,Complete Guide to Text-to-Image,https://www.educative.io/courses/complete-guide-to-text-to-image-138,Educative,Generative AI,Beginner,0.1371473190245403,0.3639486755798923,0.1999999999999993,49,5.0,Maxime Labonne,English,"reranking,chunking,image generation,tool use,memory,dpo,music generation,large language model",Interactive,GenAI & LLM Path,PL_007,1,0.3729234590902033,2024,0.2535734223716027,"Complete Guide to Text-to-Image Generative AI Beginner reranking,chunking,image generation,tool use,memory,dpo,music generation,large language model GenAI & LLM Path Maxime Labonne",1.0,complete guide to text-to-image
878,CRS_0879,GenAI Engineering: OpenAI API,https://www.datacamp.com/courses/genai-engineering-openai-api-846,DataCamp,Generative AI,Intermediate,0.025854604200323,0.0449741990861631,0.5999999999999996,235,56.5,Andrej Karpathy,English,"evaluation,quantization,pinecone,fine-tuning,reranking,video generation,deployment,guardrails",Project-based,GenAI & LLM Path,PL_007,2,0.2299332401800962,2024,0.186279309277673,"GenAI Engineering: OpenAI API Generative AI Intermediate evaluation,quantization,pinecone,fine-tuning,reranking,video generation,deployment,guardrails GenAI & LLM Path Andrej Karpathy",2.0,genai engineering: openai api
879,CRS_0880,Complete GenAI Function Calling Course,https://www.codecademy.com/learn/complete-genai-function-calling-course-314,Codecademy,Generative AI,Beginner,0.0293061004692668,0.0802069701666254,0.5999999999999996,97,3.2,James Briggs,Hindi,"memory,red teaming,midjourney,audio generation,qdrant,tool use,rlhf,function calling,fine-tuning",Article,GenAI & LLM Path,PL_007,1,0.2539978264244682,2023,0.2011084429907933,"Complete GenAI Function Calling Course Generative AI Beginner memory,red teaming,midjourney,audio generation,qdrant,tool use,rlhf,function calling,fine-tuning GenAI & LLM Path James Briggs",1.0,complete genai function calling course
880,CRS_0881,LLM Document Q&A Masterclass,https://frontendmasters.com/courses/llm-document-qa-masterclass-597/,FrontendMasters,Generative AI,Intermediate,0.0726458958381413,0.1049304169355308,0.5999999999999996,128,17.2,Sam Witteveen,English,"embeddings,chunking,instruction tuning,lora,function calling,anthropic api,evaluation",Video,GenAI & LLM Path,PL_007,2,0.296227293898463,2024,0.2309041265569247,"LLM Document Q&A Masterclass Generative AI Intermediate embeddings,chunking,instruction tuning,lora,function calling,anthropic api,evaluation GenAI & LLM Path Sam Witteveen",2.0,llm document q&a masterclass
881,CRS_0882,Intermediate GenAI: Fine-tuning LLMs,https://replit.com/learn/intermediate-genai-fine-tuning-llms-651,Replit,Generative AI,Intermediate,0.0109208400646203,0.014149796065235,0.1999999999999993,150,26.1,Leandro von Werra,English,"rlhf,textual inversion,multimodal,claude,llamaindex,gemini",Video,GenAI & LLM Path,PL_007,2,0.0773171867722403,2022,0.0628231803933738,"Intermediate GenAI: Fine-tuning LLMs Generative AI Intermediate rlhf,textual inversion,multimodal,claude,llamaindex,gemini GenAI & LLM Path Leandro von Werra",2.0,intermediate genai: fine-tuning llms
882,CRS_0883,Modern Guide to Vector Databases,https://cognitiveclass.ai/courses/modern-guide-to-vector-databases-431,IBM Skills,Generative AI,Beginner,0.0338356796676667,0.0223896048550344,0.7999999999999989,20,5.0,Andrej Karpathy,English,"instruction tuning,reranking,gpt,vector database,midjourney,openai api",Interactive,GenAI & LLM Path,PL_007,1,0.2830305853128396,2024,0.2340460061600097,"Modern Guide to Vector Databases Generative AI Beginner instruction tuning,reranking,gpt,vector database,midjourney,openai api GenAI & LLM Path Andrej Karpathy",1.0,modern guide to vector databases
883,CRS_0884,Advanced GenAI: Memory & Context,https://explore.skillbuilder.aws/learn/course/advanced-genai-memory-context-763,AWS Training,Generative AI,Advanced,0.0051307023617201,0.0110118742499442,0.3999999999999986,127,19.2,Sebastian Witalec,English,"openai api,llm,chroma,vector database,large language model,evaluation",Project-based,GenAI & LLM Path,PL_007,3,0.1339854059928582,2025,0.1113457955876594,"Advanced GenAI: Memory & Context Generative AI Advanced openai api,llm,chroma,vector database,large language model,evaluation GenAI & LLM Path Sebastian Witalec",3.0,advanced genai: memory & context
884,CRS_0885,Production GenAI: Streaming & Deployment,https://www.simplilearn.com/courses/production-genai-streaming-deployment-694,Simplilearn,Generative AI,Intermediate,0.0243407954458035,0.0293247940047802,0.5999999999999996,105,17.0,Matt Shumer,English,"image generation,dall-e,deployment,qlora,tool use,pinecone,vision language model,context window",Video,GenAI & LLM Path,PL_007,2,0.2193758733115975,2024,0.1797256515695457,"Production GenAI: Streaming & Deployment Generative AI Intermediate image generation,dall-e,deployment,qlora,tool use,pinecone,vision language model,context window GenAI & LLM Path Matt Shumer",2.0,production genai: streaming & deployment
885,CRS_0886,LoRA & QLoRA – GenAI Deep Dive,https://cognitiveclass.ai/courses/lora-qlora-genai-deep-dive-352,IBM Skills,Generative AI,Beginner,0.0629474574967305,0.0435952020552282,0.7999999999999989,46,9.5,Jerry Liu,English,"controlnet,phi,llama,context window,model alignment,vision language model,jailbreak,stable diffusion,qdrant",Video,GenAI & LLM Path,PL_007,1,0.3142369197329607,2022,0.2557777945842546,"LoRA & QLoRA – GenAI Deep Dive Generative AI Beginner controlnet,phi,llama,context window,model alignment,vision language model,jailbreak,stable diffusion,qdrant GenAI & LLM Path Jerry Liu",1.0,lora & qlora – genai deep dive
886,CRS_0887,GenAI Engineering: Prompt Injection & Safety,https://www.pluralsight.com/courses/genai-engineering-prompt-injection-safety-576,Pluralsight,Generative AI,Intermediate,0.0263251019309177,0.0681899960399064,1.0,92,1.7,Leandro von Werra,Hindi,"dall-e,guardrails,gpt-4,prompt injection,textual inversion,instruction tuning,ai safety",Article,GenAI & LLM Path,PL_007,2,0.3688868188169539,2025,0.3000386484491886,"GenAI Engineering: Prompt Injection & Safety Generative AI Intermediate dall-e,guardrails,gpt-4,prompt injection,textual inversion,instruction tuning,ai safety GenAI & LLM Path Leandro von Werra",2.0,genai engineering: prompt injection & safety
887,CRS_0888,AI-Powered Code Generation,https://developers.google.com/learn/ai-powered-code-generation-166,Google,Generative AI,Advanced,0.0181946303561812,0.0498951680828523,0.7999999999999989,139,19.4,Jerry Liu,English,"dall-e,pinecone,quantization,agents,large language model,vision language model,dreambooth",Video,GenAI & LLM Path,PL_007,3,0.2903275888837137,2025,0.2369074304221191,"AI-Powered Code Generation Generative AI Advanced dall-e,pinecone,quantization,agents,large language model,vision language model,dreambooth GenAI & LLM Path Jerry Liu",3.0,ai-powered code generation
888,CRS_0889,Advanced Guide to Text-to-Image,https://www.youtube.com/watch?v=advanced-guide-to-text-to-image-790,YouTube,Generative AI,All Levels,0.0350648511423955,0.0267678199182652,0.5999999999999996,232,29.0,Maxime Labonne,English,"embeddings,retrieval augmented generation,dall-e,chunking,model alignment,ppo,openai api",Video,GenAI & LLM Path,PL_007,2,0.2243440459555969,2024,0.1838334620705241,"Advanced Guide to Text-to-Image Generative AI All Levels embeddings,retrieval augmented generation,dall-e,chunking,model alignment,ppo,openai api GenAI & LLM Path Maxime Labonne",,advanced guide to text-to-image
889,CRS_0890,Intermediate GenAI: Document Q&A,https://www.edx.org/learn/intermediate-genai-document-qa-728,edX,Generative AI,Intermediate,0.0291170090006923,0.038227968713251,0.5999999999999996,299,11.5,Sharon Zhou,English,"diffusion models,ppo,agents,anthropic api,llamaindex",Article,GenAI & LLM Path,PL_007,2,0.2277596646483465,2024,0.1852998782582243,"Intermediate GenAI: Document Q&A Generative AI Intermediate diffusion models,ppo,agents,anthropic api,llamaindex GenAI & LLM Path Sharon Zhou",2.0,intermediate genai: document q&a
890,CRS_0891,Intermediate GenAI: Code Generation,https://www.datacamp.com/courses/intermediate-genai-code-generation-817,DataCamp,Generative AI,Intermediate,0.0173391799369182,0.0115104037888244,0.7999999999999989,224,42.2,Sharon Zhou,English,"chunking,ppo,qlora,multimodal,jailbreak,phi,embeddings,langchain",Project-based,GenAI & LLM Path,PL_007,2,0.2659524918490917,2022,0.2221368122949456,"Intermediate GenAI: Code Generation Generative AI Intermediate chunking,ppo,qlora,multimodal,jailbreak,phi,embeddings,langchain GenAI & LLM Path Sharon Zhou",2.0,intermediate genai: code generation
891,CRS_0892,Complete GenAI RLHF & Alignment Course,https://huggingface.co/learn/complete-genai-rlhf-alignment-course-511,Hugging Face,Generative AI,Intermediate,0.0388586814370336,0.0434062432783945,0.3999999999999986,93,13.7,Omar Sanseviero,English,"retrieval augmented generation,fine-tuning,audio generation,image generation,gemini,embeddings",Video,GenAI & LLM Path,PL_007,2,0.1749728303058531,2025,0.1394466653837307,"Complete GenAI RLHF & Alignment Course Generative AI Intermediate retrieval augmented generation,fine-tuning,audio generation,image generation,gemini,embeddings GenAI & LLM Path Omar Sanseviero",2.0,complete genai rlhf & alignment course
892,CRS_0893,LLM Fine-tuning LLMs Masterclass,https://explore.skillbuilder.aws/learn/course/llm-fine-tuning-llms-masterclass-413,AWS Training,Generative AI,Beginner,0.2707131317793676,0.8181734118919397,0.7999999999999989,167,40.5,Andrew Ng,English,"chunking,quantization,dall-e,lora,evaluation",Video,GenAI & LLM Path,PL_007,1,0.9243906225741344,2022,0.6441710736105903,"LLM Fine-tuning LLMs Masterclass Generative AI Beginner chunking,quantization,dall-e,lora,evaluation GenAI & LLM Path Andrew Ng",1.0,llm fine-tuning llms masterclass
893,CRS_0894,Building Document Q&A with LLMs,https://www.wandb.courses/courses/building-document-qa-with-llms-131,W&B,Generative AI,Intermediate,0.0112237864451111,0.0097554994039757,0.1999999999999993,59,9.9,Anupam Datta,English,"gpt,stable diffusion,deployment,context window,mistral,chunking,faiss,chroma,llama",Video,GenAI & LLM Path,PL_007,2,0.0748331004502406,2024,0.0613338201968308,"Building Document Q&A with LLMs Generative AI Intermediate gpt,stable diffusion,deployment,context window,mistral,chunking,faiss,chroma,llama GenAI & LLM Path Anupam Datta",2.0,building document q&a with llms
894,CRS_0895,Generative AI with Memory & Context,https://explore.skillbuilder.aws/learn/course/generative-ai-with-memory-context-661,AWS Training,Generative AI,Intermediate,0.0064181860143087,0.0157760476658565,0.7999999999999989,250,39.5,Siraj Raval,English,"context window,instruction tuning,mistral,music generation,midjourney,claude,embeddings,vector database",Project-based,GenAI & LLM Path,PL_007,2,0.2619158515758422,2024,0.2185735473366404,"Generative AI with Memory & Context Generative AI Intermediate context window,instruction tuning,mistral,music generation,midjourney,claude,embeddings,vector database GenAI & LLM Path Siraj Raval",2.0,generative ai with memory & context
895,CRS_0896,End-to-End Guide to LangChain,https://explore.skillbuilder.aws/learn/course/end-to-end-guide-to-langchain-824,AWS Training,Generative AI,Beginner,0.025162858681437,0.0216036167513965,0.1999999999999993,166,10.1,Omar Sanseviero,English,"llama,evaluation,diffusion models,gemini,music generation,audio generation,qdrant,quantization,dall-e",Article,GenAI & LLM Path,PL_007,1,0.0908244061481136,2025,0.0723727859559747,"End-to-End Guide to LangChain Generative AI Beginner llama,evaluation,diffusion models,gemini,music generation,audio generation,qdrant,quantization,dall-e GenAI & LLM Path Omar Sanseviero",1.0,end-to-end guide to langchain
896,CRS_0897,Building Function Calling with LLMs,https://www.mygreatlearning.com/academy/building-function-calling-with-llms-602,Great Learning,Generative AI,Beginner,0.0288562197092083,0.0845490016342924,1.0,167,38.3,Nicholas Renotte,English,"ai safety,llama,qdrant,midjourney,jailbreak",Video,GenAI & LLM Path,PL_007,1,0.3806862288464524,2025,0.3073741730760865,"Building Function Calling with LLMs Generative AI Beginner ai safety,llama,qdrant,midjourney,jailbreak GenAI & LLM Path Nicholas Renotte",1.0,building function calling with llms
897,CRS_0898,Complete GenAI Memory & Context Course,https://www.codecademy.com/learn/complete-genai-memory-context-course-191,Codecademy,Generative AI,Intermediate,0.019223632587122,0.0183209605538502,1.0,104,6.0,Lewis Tunstall,Hindi,"quantization,controlnet,tool use,dall-e,stable diffusion,langchain,audio generation",Article,GenAI & LLM Path,PL_007,2,0.3334885887284583,2024,0.2780062292896469,"Complete GenAI Memory & Context Course Generative AI Intermediate quantization,controlnet,tool use,dall-e,stable diffusion,langchain,audio generation GenAI & LLM Path Lewis Tunstall",2.0,complete genai memory & context course
898,CRS_0899,Beginner GenAI: Embeddings,https://www.kaggle.com/learn/beginner-genai-embeddings-153,Kaggle,Generative AI,Beginner,0.1786078929148395,0.4224374476091689,0.7999999999999989,63,6.4,Sam Witteveen,English,"tool use,model alignment,diffusion models,evaluation,langchain,vllm,lora,video generation",Video,GenAI & LLM Path,PL_007,1,0.6213320912901723,2021,0.4523885426805203,"Beginner GenAI: Embeddings Generative AI Beginner tool use,model alignment,diffusion models,evaluation,langchain,vllm,lora,video generation GenAI & LLM Path Sam Witteveen",1.0,beginner genai: embeddings
899,CRS_0900,Fine-tuning LLMs – GenAI Comprehensive,https://www.wandb.courses/courses/fine-tuning-llms-genai-comprehensive-607,W&B,Generative AI,All Levels,0.0706468189860758,0.1490382199279142,0.7999999999999989,183,26.7,Siraj Raval,Hindi,"dall-e,image generation,textual inversion,llm,gpt,qlora",Video,GenAI & LLM Path,PL_007,2,0.3845676137245769,2024,0.2988994643720203,"Fine-tuning LLMs – GenAI Comprehensive Generative AI All Levels dall-e,image generation,textual inversion,llm,gpt,qlora GenAI & LLM Path Siraj Raval",,fine-tuning llms – genai comprehensive
900,CRS_0901,Generative AI with Multimodal AI,https://www.linkedin.com/learning/generative-ai-with-multimodal-ai-946,LinkedIn Learning,Generative AI,Advanced,0.0168599123009462,0.0305409648556777,0.1999999999999993,135,24.3,Siraj Raval,English,"lora,vllm,guardrails,rlhf,gpt,openai api",Bootcamp,GenAI & LLM Path,PL_007,3,0.0912901723334885,2023,0.0717942449859481,"Generative AI with Multimodal AI Generative AI Advanced lora,vllm,guardrails,rlhf,gpt,openai api GenAI & LLM Path Siraj Raval",3.0,generative ai with multimodal ai
